station_poi_desc_cd,line_name,transition_date,transition_hour,number_of_passenger
Ziya Gökalp Mahallesi,M9,2024-09-09,8,314
Ziya Gökalp Mahallesi,M9,2024-09-09,9,207
Ziya Gökalp Mahallesi,M9,2024-09-09,10,140
Ziya Gökalp Mahallesi,M9,2024-09-09,11,122
Ziya Gökalp Mahallesi,M9,2024-09-09,12,148
Ziya Gökalp Mahallesi,M9,2024-09-09,13,238
Ziya Gökalp Mahallesi,M9,2024-09-09,14,155
Ziya Gökalp Mahallesi,M9,2024-09-09,15,294
Çakmak,M5,2024-09-01,0,39
Çakmak,M5,2024-09-01,1,21
Çakmak,M5,2024-09-01,2,8
Çakmak,M5,2024-09-01,3,2
Çakmak,M5,2024-09-01,4,3
Çakmak,M5,2024-09-01,5,22
Çakmak,M5,2024-09-01,6,108
Çakmak,M5,2024-09-01,7,167
Çakmak,M5,2024-09-01,8,241
Çakmak,M5,2024-09-01,9,232
Çakmak,M5,2024-09-01,10,198
Çakmak,M5,2024-09-01,11,206
Çakmak,M5,2024-09-01,12,367
Çakmak,M5,2024-09-01,13,462
Çakmak,M5,2024-09-01,14,507
Çakmak,M5,2024-09-01,15,532
Çakmak,M5,2024-09-01,16,608
Çakmak,M5,2024-09-01,17,631
Çakmak,M5,2024-09-01,18,637
Çakmak,M5,2024-09-01,19,683
Çakmak,M5,2024-09-01,20,559
Çakmak,M5,2024-09-01,21,417
Çakmak,M5,2024-09-01,22,438
Çakmak,M5,2024-09-01,23,173
Çakmak,M5,2024-09-04,0,11
Çakmak,M5,2024-09-04,5,49
Çakmak,M5,2024-09-04,6,357
Çakmak,M5,2024-09-04,7,1074
Çakmak,M5,2024-09-04,8,1219
Çakmak,M5,2024-09-04,9,688
Çakmak,M5,2024-09-04,10,489
Çakmak,M5,2024-09-04,11,469
Çakmak,M5,2024-09-04,12,615
Çakmak,M5,2024-09-04,13,616
Çakmak,M5,2024-09-04,14,647
Çakmak,M5,2024-09-04,15,612
Çakmak,M5,2024-09-04,16,871
Çakmak,M5,2024-09-04,17,1548
Çakmak,M5,2024-09-04,18,1841
Çakmak,M5,2024-09-04,19,1049
Çakmak,M5,2024-09-04,20,677
Çakmak,M5,2024-09-04,21,433
Çakmak,M5,2024-09-04,22,469
Çakmak,M5,2024-09-04,23,157
Çakmak,M5,2024-09-05,0,14
Çakmak,M5,2024-09-05,5,48
Çakmak,M5,2024-09-05,6,344
Çakmak,M5,2024-09-05,7,1130
Çakmak,M5,2024-09-05,8,1230
Çakmak,M5,2024-09-05,9,699
Çakmak,M5,2024-09-05,10,538
Çakmak,M5,2024-09-05,11,508
Çakmak,M5,2024-09-05,12,567
Çakmak,M5,2024-09-05,13,672
Çakmak,M5,2024-09-05,14,648
Çakmak,M5,2024-09-05,15,742
Çakmak,M5,2024-09-05,16,900
Çakmak,M5,2024-09-05,17,1531
Çakmak,M5,2024-09-05,18,1836
Çakmak,M5,2024-09-05,19,1045
Çakmak,M5,2024-09-05,20,700
Çakmak,M5,2024-09-05,21,504
Çakmak,M5,2024-09-05,22,484
Çakmak,M5,2024-09-05,23,178
Çakmak,M5,2024-09-06,0,11
Çakmak,M5,2024-09-06,5,43
Çakmak,M5,2024-09-06,6,362
Çakmak,M5,2024-09-06,7,1080
Çakmak,M5,2024-09-06,8,1174
Çakmak,M5,2024-09-06,9,647
Çakmak,M5,2024-09-06,10,506
Çakmak,M5,2024-09-06,11,520
Çakmak,M5,2024-09-06,12,568
Çakmak,M5,2024-09-06,13,642
Çakmak,M5,2024-09-06,14,724
Çakmak,M5,2024-09-06,15,755
Çakmak,M5,2024-09-06,16,918
Çakmak,M5,2024-09-06,17,1587
Çakmak,M5,2024-09-06,18,1716
Çakmak,M5,2024-09-06,19,1162
Çakmak,M5,2024-09-06,20,659
Çakmak,M5,2024-09-06,21,460
Çakmak,M5,2024-09-06,22,535
Çakmak,M5,2024-09-06,23,162
Çakmak,M5,2024-09-07,0,29
Çakmak,M5,2024-09-07,1,10
Çakmak,M5,2024-09-07,2,5
Çakmak,M5,2024-09-07,3,8
Çakmak,M5,2024-09-07,4,4
Çakmak,M5,2024-09-07,5,24
Çakmak,M5,2024-09-07,6,195
Çakmak,M5,2024-09-07,7,414
Çakmak,M5,2024-09-07,8,570
Çakmak,M5,2024-09-07,9,474
Çakmak,M5,2024-09-07,10,426
Çakmak,M5,2024-09-07,11,510
Çakmak,M5,2024-09-07,12,638
Çakmak,M5,2024-09-07,13,805
Çakmak,M5,2024-09-07,14,858
Çakmak,M5,2024-09-07,15,819
Çakmak,M5,2024-09-07,16,876
Çakmak,M5,2024-09-07,17,1135
Çakmak,M5,2024-09-07,18,963
Çakmak,M5,2024-09-07,19,1020
Çakmak,M5,2024-09-07,20,749
Çakmak,M5,2024-09-07,21,453
Çakmak,M5,2024-09-07,22,501
Çakmak,M5,2024-09-07,23,150
Çakmak,M5,2024-09-08,0,64
Çakmak,M5,2024-09-08,1,12
Çakmak,M5,2024-09-08,2,4
Çakmak,M5,2024-09-08,3,9
Çakmak,M5,2024-09-08,4,1
Çakmak,M5,2024-09-08,5,18
Çakmak,M5,2024-09-08,6,118
Çakmak,M5,2024-09-08,7,194
Çakmak,M5,2024-09-08,8,216
Çakmak,M5,2024-09-08,9,237
Çakmak,M5,2024-09-08,10,223
Çakmak,M5,2024-09-08,11,219
Çakmak,M5,2024-09-08,12,333
Çakmak,M5,2024-09-08,13,427
Çakmak,M5,2024-09-08,14,536
Çakmak,M5,2024-09-08,15,570
Çakmak,M5,2024-09-08,16,664
Çakmak,M5,2024-09-08,17,764
Çakmak,M5,2024-09-08,18,796
Çakmak,M5,2024-09-08,19,798
Çakmak,M5,2024-09-08,20,659
Çakmak,M5,2024-09-08,21,510
Çakmak,M5,2024-09-08,22,468
Çakmak,M5,2024-09-08,23,124
Çakmak,M5,2024-09-09,0,24
Çakmak,M5,2024-09-09,5,42
Çakmak,M5,2024-09-09,6,406
Çakmak,M5,2024-09-09,7,1270
Çakmak,M5,2024-09-09,8,1666
Çakmak,M5,2024-09-09,9,1133
Çakmak,M5,2024-09-09,10,544
Çakmak,M5,2024-09-09,11,530
Çakmak,M5,2024-09-09,12,634
Çakmak,M5,2024-09-09,13,659
Çakmak,M5,2024-09-09,14,720
Çakmak,M5,2024-09-09,15,878
Çarşı,M5,2024-09-01,0,57
Çarşı,M5,2024-09-01,1,33
Çarşı,M5,2024-09-01,2,10
Çarşı,M5,2024-09-01,3,1
Çarşı,M5,2024-09-01,4,2
Çarşı,M5,2024-09-01,5,30
Çarşı,M5,2024-09-01,6,118
Çarşı,M5,2024-09-01,7,225
Çarşı,M5,2024-09-01,8,352
Çarşı,M5,2024-09-01,9,340
Çarşı,M5,2024-09-01,10,313
Çarşı,M5,2024-09-01,11,323
Çarşı,M5,2024-09-01,12,633
Çarşı,M5,2024-09-01,13,714
Çarşı,M5,2024-09-01,14,832
Çarşı,M5,2024-09-01,15,848
Çarşı,M5,2024-09-01,16,847
Çarşı,M5,2024-09-01,17,981
Çarşı,M5,2024-09-01,18,950
Çarşı,M5,2024-09-01,19,933
Çarşı,M5,2024-09-01,20,686
Çarşı,M5,2024-09-01,21,432
Çarşı,M5,2024-09-01,22,320
Çarşı,M5,2024-09-01,23,167
Çarşı,M5,2024-09-03,0,2
Çarşı,M5,2024-09-04,0,16
Çarşı,M5,2024-09-04,5,75
Çarşı,M5,2024-09-04,6,507
Çarşı,M5,2024-09-04,7,1514
Çarşı,M5,2024-09-04,8,1549
Çarşı,M5,2024-09-04,9,815
Çarşı,M5,2024-09-04,10,645
Çarşı,M5,2024-09-04,11,571
Çarşı,M5,2024-09-04,12,844
Çarşı,M5,2024-09-04,13,948
Çarşı,M5,2024-09-04,14,963
Çarşı,M5,2024-09-04,15,1034
Çarşı,M5,2024-09-04,16,1145
Çarşı,M5,2024-09-04,17,1461
Çarşı,M5,2024-09-04,18,1435
Çarşı,M5,2024-09-04,19,1237
Çarşı,M5,2024-09-04,20,814
Çarşı,M5,2024-09-04,21,490
Çarşı,M5,2024-09-04,22,339
Çarşı,M5,2024-09-04,23,199
Çarşı,M5,2024-09-05,0,15
Çarşı,M5,2024-09-05,5,58
Çarşı,M5,2024-09-05,6,488
Çarşı,M5,2024-09-05,7,1528
Çarşı,M5,2024-09-05,8,1564
Çarşı,M5,2024-09-05,9,834
Çarşı,M5,2024-09-05,10,653
Çarşı,M5,2024-09-05,11,639
Çarşı,M5,2024-09-05,12,837
Çarşı,M5,2024-09-05,13,969
Çarşı,M5,2024-09-05,14,1072
Çarşı,M5,2024-09-05,15,991
Çarşı,M5,2024-09-05,16,1249
Çarşı,M5,2024-09-05,17,1550
Çarşı,M5,2024-09-05,18,1478
Çarşı,M5,2024-09-05,19,1284
Çarşı,M5,2024-09-05,20,871
Çarşı,M5,2024-09-05,21,517
Çarşı,M5,2024-09-05,22,369
Çarşı,M5,2024-09-05,23,203
Çarşı,M5,2024-09-06,0,11
Çarşı,M5,2024-09-06,5,57
Çarşı,M5,2024-09-06,6,480
Çarşı,M5,2024-09-06,7,1450
Çarşı,M5,2024-09-06,8,1548
Çarşı,M5,2024-09-06,9,840
Çarşı,M5,2024-09-06,10,631
Çarşı,M5,2024-09-06,11,668
Çarşı,M5,2024-09-06,12,917
Çarşı,M5,2024-09-06,13,926
Çarşı,M5,2024-09-06,14,1154
Çarşı,M5,2024-09-06,15,1159
Çarşı,M5,2024-09-06,16,1261
Çarşı,M5,2024-09-06,17,1597
Çarşı,M5,2024-09-06,18,1524
Çarşı,M5,2024-09-06,19,1373
Çarşı,M5,2024-09-06,20,924
Çarşı,M5,2024-09-06,21,562
Çarşı,M5,2024-09-06,22,390
Çarşı,M5,2024-09-06,23,228
Çarşı,M5,2024-09-07,0,63
Çarşı,M5,2024-09-07,1,17
Çarşı,M5,2024-09-07,2,1
Çarşı,M5,2024-09-07,3,3
Çarşı,M5,2024-09-07,4,1
Çarşı,M5,2024-09-07,5,41
Çarşı,M5,2024-09-07,6,269
Çarşı,M5,2024-09-07,7,640
Çarşı,M5,2024-09-07,8,733
Çarşı,M5,2024-09-07,9,576
Çarşı,M5,2024-09-07,10,474
Çarşı,M5,2024-09-07,11,608
Çarşı,M5,2024-09-07,12,901
Çarşı,M5,2024-09-07,13,1094
Çarşı,M5,2024-09-07,14,1217
Çarşı,M5,2024-09-07,15,1316
Çarşı,M5,2024-09-07,16,1663
Çarşı,M5,2024-09-07,17,1722
Çarşı,M5,2024-09-07,18,1547
Çarşı,M5,2024-09-07,19,1421
Çarşı,M5,2024-09-07,20,995
Çarşı,M5,2024-09-07,21,567
Çarşı,M5,2024-09-07,22,373
Çarşı,M5,2024-09-07,23,237
Çarşı,M5,2024-09-08,0,69
Çarşı,M5,2024-09-08,1,11
Çarşı,M5,2024-09-08,2,5
Çarşı,M5,2024-09-08,3,3
Çarşı,M5,2024-09-08,4,3
Çarşı,M5,2024-09-08,5,33
Çarşı,M5,2024-09-08,6,140
Çarşı,M5,2024-09-08,7,235
Çarşı,M5,2024-09-08,8,310
Çarşı,M5,2024-09-08,9,295
Çarşı,M5,2024-09-08,10,283
Çarşı,M5,2024-09-08,11,332
Çarşı,M5,2024-09-08,12,513
Çarşı,M5,2024-09-08,13,685
Çarşı,M5,2024-09-08,14,808
Çarşı,M5,2024-09-08,15,926
Çarşı,M5,2024-09-08,16,1051
Çarşı,M5,2024-09-08,17,1159
Çarşı,M5,2024-09-08,18,1103
Çarşı,M5,2024-09-08,19,1008
Çarşı,M5,2024-09-08,20,747
Çarşı,M5,2024-09-08,21,570
Çarşı,M5,2024-09-08,22,335
Çarşı,M5,2024-09-08,23,165
Çarşı,M5,2024-09-09,0,22
Çarşı,M5,2024-09-09,5,70
Çarşı,M5,2024-09-09,6,540
Çarşı,M5,2024-09-09,7,1763
Çarşı,M5,2024-09-09,8,2063
Çarşı,M5,2024-09-09,9,1497
Çarşı,M5,2024-09-09,10,694
Çarşı,M5,2024-09-09,11,711
Çarşı,M5,2024-09-09,12,909
Çarşı,M5,2024-09-09,13,1010
Çarşı,M5,2024-09-09,14,1093
Çarşı,M5,2024-09-09,15,904
Çağlayan,M7,2024-09-01,0,43
Çağlayan,M7,2024-09-01,1,15
Çağlayan,M7,2024-09-01,2,19
Çağlayan,M7,2024-09-01,3,3
Çağlayan,M7,2024-09-01,4,3
Çağlayan,M7,2024-09-01,5,10
Çağlayan,M7,2024-09-01,6,50
Çağlayan,M7,2024-09-01,7,106
Çağlayan,M7,2024-09-01,8,178
Çağlayan,M7,2024-09-01,9,103
Çağlayan,M7,2024-09-01,10,93
Çağlayan,M7,2024-09-01,11,119
Çağlayan,M7,2024-09-01,12,350
Çağlayan,M7,2024-09-01,13,234
Çağlayan,M7,2024-09-01,14,241
Çağlayan,M7,2024-09-01,15,249
Çağlayan,M7,2024-09-01,16,273
Çağlayan,M7,2024-09-01,17,341
Çağlayan,M7,2024-09-01,18,291
Çağlayan,M7,2024-09-01,19,241
Çağlayan,M7,2024-09-01,20,243
Çağlayan,M7,2024-09-01,21,207
Çağlayan,M7,2024-09-01,22,173
Çağlayan,M7,2024-09-01,23,95
Çağlayan,M7,2024-09-02,0,1
Çağlayan,M7,2024-09-04,0,8
Çağlayan,M7,2024-09-04,5,18
Çağlayan,M7,2024-09-04,6,117
Çağlayan,M7,2024-09-04,7,373
Çağlayan,M7,2024-09-04,8,494
Çağlayan,M7,2024-09-04,9,282
Çağlayan,M7,2024-09-04,10,276
Çağlayan,M7,2024-09-04,11,283
Çağlayan,M7,2024-09-04,12,301
Çağlayan,M7,2024-09-04,13,320
Çağlayan,M7,2024-09-04,14,481
Çağlayan,M7,2024-09-04,15,507
Çağlayan,M7,2024-09-04,16,763
Çağlayan,M7,2024-09-04,17,1110
Çağlayan,M7,2024-09-04,18,1474
Çağlayan,M7,2024-09-04,19,1606
Çağlayan,M7,2024-09-04,20,669
Çağlayan,M7,2024-09-04,21,267
Çağlayan,M7,2024-09-04,22,222
Çağlayan,M7,2024-09-04,23,107
Çağlayan,M7,2024-09-05,0,4
Çağlayan,M7,2024-09-05,5,13
Çağlayan,M7,2024-09-05,6,113
Çağlayan,M7,2024-09-05,7,398
Çağlayan,M7,2024-09-05,8,480
Çağlayan,M7,2024-09-05,9,289
Çağlayan,M7,2024-09-05,10,267
Çağlayan,M7,2024-09-05,11,273
Çağlayan,M7,2024-09-05,12,335
Çağlayan,M7,2024-09-05,13,340
Çağlayan,M7,2024-09-05,14,429
Çağlayan,M7,2024-09-05,15,562
Çağlayan,M7,2024-09-05,16,770
Çağlayan,M7,2024-09-05,17,1115
Çağlayan,M7,2024-09-05,18,1454
Çağlayan,M7,2024-09-05,19,1606
Çağlayan,M7,2024-09-05,20,655
Çağlayan,M7,2024-09-05,21,277
Çağlayan,M7,2024-09-05,22,237
Çağlayan,M7,2024-09-05,23,147
Çağlayan,M7,2024-09-06,0,4
Çağlayan,M7,2024-09-06,5,23
Çağlayan,M7,2024-09-06,6,109
Çağlayan,M7,2024-09-06,7,370
Çağlayan,M7,2024-09-06,8,471
Çağlayan,M7,2024-09-06,9,304
Çağlayan,M7,2024-09-06,10,270
Çağlayan,M7,2024-09-06,11,316
Çağlayan,M7,2024-09-06,12,343
Çağlayan,M7,2024-09-06,13,358
Çağlayan,M7,2024-09-06,14,460
Çağlayan,M7,2024-09-06,15,491
Çağlayan,M7,2024-09-06,16,760
Çağlayan,M7,2024-09-06,17,1136
Çağlayan,M7,2024-09-06,18,1462
Çağlayan,M7,2024-09-06,19,1526
Çağlayan,M7,2024-09-06,20,746
Çağlayan,M7,2024-09-06,21,317
Çağlayan,M7,2024-09-06,22,241
Çağlayan,M7,2024-09-06,23,141
Çağlayan,M7,2024-09-07,0,35
Çağlayan,M7,2024-09-07,1,5
Çağlayan,M7,2024-09-07,2,8
Çağlayan,M7,2024-09-07,3,3
Çağlayan,M7,2024-09-07,4,2
Çağlayan,M7,2024-09-07,5,11
Çağlayan,M7,2024-09-07,6,86
Çağlayan,M7,2024-09-07,7,176
Çağlayan,M7,2024-09-07,8,235
Çağlayan,M7,2024-09-07,9,197
Çağlayan,M7,2024-09-07,10,153
Çağlayan,M7,2024-09-07,11,219
Çağlayan,M7,2024-09-07,12,264
Çağlayan,M7,2024-09-07,13,698
Çağlayan,M7,2024-09-07,14,587
Çağlayan,M7,2024-09-07,15,504
Çağlayan,M7,2024-09-07,16,522
Çağlayan,M7,2024-09-07,17,546
Çağlayan,M7,2024-09-07,18,501
Çağlayan,M7,2024-09-07,19,412
Çağlayan,M7,2024-09-07,20,330
Çağlayan,M7,2024-09-07,21,249
Çağlayan,M7,2024-09-07,22,234
Çağlayan,M7,2024-09-07,23,121
Çağlayan,M7,2024-09-08,0,37
Çağlayan,M7,2024-09-08,1,16
Çağlayan,M7,2024-09-08,2,11
Çağlayan,M7,2024-09-08,3,3
Çağlayan,M7,2024-09-08,4,6
Çağlayan,M7,2024-09-08,5,15
Çağlayan,M7,2024-09-08,6,57
Çağlayan,M7,2024-09-08,7,77
Çağlayan,M7,2024-09-08,8,133
Çağlayan,M7,2024-09-08,9,99
Çağlayan,M7,2024-09-08,10,81
Çağlayan,M7,2024-09-08,11,133
Çağlayan,M7,2024-09-08,12,190
Çağlayan,M7,2024-09-08,13,222
Çağlayan,M7,2024-09-08,14,270
Çağlayan,M7,2024-09-08,15,315
Çağlayan,M7,2024-09-08,16,309
Çağlayan,M7,2024-09-08,17,335
Çağlayan,M7,2024-09-08,18,293
Çağlayan,M7,2024-09-08,19,269
Çağlayan,M7,2024-09-08,20,255
Çağlayan,M7,2024-09-08,21,198
Çağlayan,M7,2024-09-08,22,159
Çağlayan,M7,2024-09-08,23,109
Çağlayan,M7,2024-09-09,0,6
Çağlayan,M7,2024-09-09,5,11
Çağlayan,M7,2024-09-09,6,130
Çağlayan,M7,2024-09-09,7,441
Çağlayan,M7,2024-09-09,8,683
Çağlayan,M7,2024-09-09,9,518
Çağlayan,M7,2024-09-09,10,390
Çağlayan,M7,2024-09-09,11,397
Çağlayan,M7,2024-09-09,12,319
Çağlayan,M7,2024-09-09,13,483
Çağlayan,M7,2024-09-09,14,498
Çağlayan,M7,2024-09-09,15,612
Çekmeköy,M5,2024-09-01,0,63
Çekmeköy,M5,2024-09-01,1,21
Çekmeköy,M5,2024-09-01,2,15
Çekmeköy,M5,2024-09-01,3,3
Çekmeköy,M5,2024-09-01,4,4
Çekmeköy,M5,2024-09-01,5,30
Çekmeköy,M5,2024-09-01,6,197
Çekmeköy,M5,2024-09-01,7,308
Çekmeköy,M5,2024-09-01,8,458
Çekmeköy,M5,2024-09-01,9,437
Çekmeköy,M5,2024-09-01,10,457
Çekmeköy,M5,2024-09-01,11,592
Çekmeköy,M5,2024-09-01,12,978
Çekmeköy,M5,2024-09-01,13,1052
Çekmeköy,M5,2024-09-01,14,927
Çekmeköy,M5,2024-09-01,15,927
Çekmeköy,M5,2024-09-01,16,861
Çekmeköy,M5,2024-09-01,17,913
Çekmeköy,M5,2024-09-01,18,750
Çekmeköy,M5,2024-09-01,19,694
Çekmeköy,M5,2024-09-01,20,460
Çekmeköy,M5,2024-09-01,21,325
Çekmeköy,M5,2024-09-01,22,233
Çekmeköy,M5,2024-09-01,23,165
Çekmeköy,M5,2024-09-04,0,20
Çekmeköy,M5,2024-09-04,5,111
Çekmeköy,M5,2024-09-04,6,713
Çekmeköy,M5,2024-09-04,7,2184
Çekmeköy,M5,2024-09-04,8,2174
Çekmeköy,M5,2024-09-04,9,1159
Çekmeköy,M5,2024-09-04,10,855
Çekmeköy,M5,2024-09-04,11,872
Çekmeköy,M5,2024-09-04,12,1022
Çekmeköy,M5,2024-09-04,13,1230
Çekmeköy,M5,2024-09-04,14,1004
Çekmeköy,M5,2024-09-04,15,913
Çekmeköy,M5,2024-09-04,16,1000
Çekmeköy,M5,2024-09-04,17,1241
Çekmeköy,M5,2024-09-04,18,1505
Çekmeköy,M5,2024-09-04,19,1014
Çekmeköy,M5,2024-09-04,20,492
Çekmeköy,M5,2024-09-04,21,295
Çekmeköy,M5,2024-09-04,22,249
Çekmeköy,M5,2024-09-04,23,133
Çekmeköy,M5,2024-09-05,0,11
Çekmeköy,M5,2024-09-05,5,113
Çekmeköy,M5,2024-09-05,6,740
Çekmeköy,M5,2024-09-05,7,2075
Çekmeköy,M5,2024-09-05,8,2253
Çekmeköy,M5,2024-09-05,9,1164
Çekmeköy,M5,2024-09-05,10,839
Çekmeköy,M5,2024-09-05,11,818
Çekmeköy,M5,2024-09-05,12,1001
Çekmeköy,M5,2024-09-05,13,1340
Çekmeköy,M5,2024-09-05,14,1111
Çekmeköy,M5,2024-09-05,15,979
Çekmeköy,M5,2024-09-05,16,966
Çekmeköy,M5,2024-09-05,17,1284
Çekmeköy,M5,2024-09-05,18,1579
Çekmeköy,M5,2024-09-05,19,1032
Çekmeköy,M5,2024-09-05,20,547
Çekmeköy,M5,2024-09-05,21,294
Çekmeköy,M5,2024-09-05,22,264
Çekmeköy,M5,2024-09-05,23,168
Çekmeköy,M5,2024-09-06,0,20
Çekmeköy,M5,2024-09-06,5,114
Çekmeköy,M5,2024-09-06,6,643
Çekmeköy,M5,2024-09-06,7,2063
Çekmeköy,M5,2024-09-06,8,2128
Çekmeköy,M5,2024-09-06,9,1231
Çekmeköy,M5,2024-09-06,10,924
Çekmeköy,M5,2024-09-06,11,900
Çekmeköy,M5,2024-09-06,12,1254
Çekmeköy,M5,2024-09-06,13,1342
Çekmeköy,M5,2024-09-06,14,1133
Çekmeköy,M5,2024-09-06,15,1011
Çekmeköy,M5,2024-09-06,16,1037
Çekmeköy,M5,2024-09-06,17,1308
Çekmeköy,M5,2024-09-06,18,1618
Çekmeköy,M5,2024-09-06,19,1128
Çekmeköy,M5,2024-09-06,20,542
Çekmeköy,M5,2024-09-06,21,348
Çekmeköy,M5,2024-09-06,22,262
Çekmeköy,M5,2024-09-06,23,203
Çekmeköy,M5,2024-09-07,0,40
Çekmeköy,M5,2024-09-07,1,17
Çekmeköy,M5,2024-09-07,2,9
Çekmeköy,M5,2024-09-07,3,4
Çekmeköy,M5,2024-09-07,4,1
Çekmeköy,M5,2024-09-07,5,62
Çekmeköy,M5,2024-09-07,6,383
Çekmeköy,M5,2024-09-07,7,838
Çekmeköy,M5,2024-09-07,8,1028
Çekmeköy,M5,2024-09-07,9,853
Çekmeköy,M5,2024-09-07,10,769
Çekmeköy,M5,2024-09-07,11,944
Çekmeköy,M5,2024-09-07,12,1218
Çekmeköy,M5,2024-09-07,13,1528
Çekmeköy,M5,2024-09-07,14,1254
Çekmeköy,M5,2024-09-07,15,1237
Çekmeköy,M5,2024-09-07,16,1178
Çekmeköy,M5,2024-09-07,17,1223
Çekmeköy,M5,2024-09-07,18,1259
Çekmeköy,M5,2024-09-07,19,909
Çekmeköy,M5,2024-09-07,20,612
Çekmeköy,M5,2024-09-07,21,358
Çekmeköy,M5,2024-09-07,22,281
Çekmeköy,M5,2024-09-07,23,211
Çekmeköy,M5,2024-09-08,0,71
Çekmeköy,M5,2024-09-08,1,26
Çekmeköy,M5,2024-09-08,2,18
Çekmeköy,M5,2024-09-08,3,3
Çekmeköy,M5,2024-09-08,4,1
Çekmeköy,M5,2024-09-08,5,27
Çekmeköy,M5,2024-09-08,6,183
Çekmeköy,M5,2024-09-08,7,297
Çekmeköy,M5,2024-09-08,8,432
Çekmeköy,M5,2024-09-08,9,418
Çekmeköy,M5,2024-09-08,10,510
Çekmeköy,M5,2024-09-08,11,632
Çekmeköy,M5,2024-09-08,12,871
Çekmeköy,M5,2024-09-08,13,1074
Çekmeköy,M5,2024-09-08,14,1153
Çekmeköy,M5,2024-09-08,15,1267
Çekmeköy,M5,2024-09-08,16,1087
Çekmeköy,M5,2024-09-08,17,968
Çekmeköy,M5,2024-09-08,18,973
Çekmeköy,M5,2024-09-08,19,696
Çekmeköy,M5,2024-09-08,20,500
Çekmeköy,M5,2024-09-08,21,329
Çekmeköy,M5,2024-09-08,22,267
Çekmeköy,M5,2024-09-08,23,132
Çekmeköy,M5,2024-09-09,0,9
Çekmeköy,M5,2024-09-09,5,132
Çekmeköy,M5,2024-09-09,6,832
Çekmeköy,M5,2024-09-09,7,2590
Çekmeköy,M5,2024-09-09,8,2775
Çekmeköy,M5,2024-09-09,9,1576
Çekmeköy,M5,2024-09-09,10,1047
Çekmeköy,M5,2024-09-09,11,1029
Çekmeköy,M5,2024-09-09,12,1095
Çekmeköy,M5,2024-09-09,13,1011
Çekmeköy,M5,2024-09-09,14,970
Çekmeköy,M5,2024-09-09,15,1218
Çobançeşme,M9,2024-09-01,6,10
Çobançeşme,M9,2024-09-01,7,27
Çobançeşme,M9,2024-09-01,8,26
Çobançeşme,M9,2024-09-01,9,22
Çobançeşme,M9,2024-09-01,10,12
Çobançeşme,M9,2024-09-01,11,26
Çobançeşme,M9,2024-09-01,12,23
Çobançeşme,M9,2024-09-01,13,44
Çobançeşme,M9,2024-09-01,14,49
Çobançeşme,M9,2024-09-01,15,60
Çobançeşme,M9,2024-09-01,16,33
Çobançeşme,M9,2024-09-01,17,41
Çobançeşme,M9,2024-09-01,18,28
Çobançeşme,M9,2024-09-01,19,31
Çobançeşme,M9,2024-09-01,20,22
Çobançeşme,M9,2024-09-01,21,7
Çobançeşme,M9,2024-09-01,22,8
Çobançeşme,M9,2024-09-01,23,16
Çobançeşme,M9,2024-09-04,5,7
Çobançeşme,M9,2024-09-04,6,40
Çobançeşme,M9,2024-09-04,7,133
Çobançeşme,M9,2024-09-04,8,128
Çobançeşme,M9,2024-09-04,9,38
Çobançeşme,M9,2024-09-04,10,30
Çobançeşme,M9,2024-09-04,11,34
Çobançeşme,M9,2024-09-04,12,50
Çobançeşme,M9,2024-09-04,13,43
Çobançeşme,M9,2024-09-04,14,61
Çobançeşme,M9,2024-09-04,15,67
Çobançeşme,M9,2024-09-04,16,109
Çobançeşme,M9,2024-09-04,17,257
Çobançeşme,M9,2024-09-04,18,311
Çobançeşme,M9,2024-09-04,19,141
Çobançeşme,M9,2024-09-04,20,33
Çobançeşme,M9,2024-09-04,21,35
Çobançeşme,M9,2024-09-04,22,28
Çobançeşme,M9,2024-09-04,23,11
Çobançeşme,M9,2024-09-05,5,1
Çobançeşme,M9,2024-09-05,6,45
Çobançeşme,M9,2024-09-05,7,144
Çobançeşme,M9,2024-09-05,8,107
Çobançeşme,M9,2024-09-05,9,45
Çobançeşme,M9,2024-09-05,10,25
Çobançeşme,M9,2024-09-05,11,34
Çobançeşme,M9,2024-09-05,12,35
Çobançeşme,M9,2024-09-05,13,62
Çobançeşme,M9,2024-09-05,14,38
Çobançeşme,M9,2024-09-05,15,64
Çobançeşme,M9,2024-09-05,16,82
Çobançeşme,M9,2024-09-05,17,250
Çobançeşme,M9,2024-09-05,18,295
Çobançeşme,M9,2024-09-05,19,166
Çobançeşme,M9,2024-09-05,20,50
Çobançeşme,M9,2024-09-05,21,34
Çobançeşme,M9,2024-09-05,22,32
Çobançeşme,M9,2024-09-05,23,22
Çobançeşme,M9,2024-09-06,0,1
Çobançeşme,M9,2024-09-06,5,2
Çobançeşme,M9,2024-09-06,6,46
Çobançeşme,M9,2024-09-06,7,132
Çobançeşme,M9,2024-09-06,8,103
Çobançeşme,M9,2024-09-06,9,41
Çobançeşme,M9,2024-09-06,10,25
Çobançeşme,M9,2024-09-06,11,32
Çobançeşme,M9,2024-09-06,12,50
Çobançeşme,M9,2024-09-06,13,59
Çobançeşme,M9,2024-09-06,14,75
Çobançeşme,M9,2024-09-06,15,75
Çobançeşme,M9,2024-09-06,16,134
Çobançeşme,M9,2024-09-06,17,235
Çobançeşme,M9,2024-09-06,18,296
Çobançeşme,M9,2024-09-06,19,147
Çobançeşme,M9,2024-09-06,20,57
